Proteome Id	Organism Id
UP000679611	2547963
UP000679620	2786541
UP000679625	2786478
UP000679637	2786429
UP000679643	2786419
UP000679645	2786256
UP000679649	2786560
UP000679653	2786077
UP000679667	2786425
UP000679677	1980160
UP000679708	2786154
UP000679711	2786056
UP000679716	2786469
UP000679729	2786194
UP000679731	2786752
UP000679732	2786276
UP000679734	2576456
UP000679735	2786145
UP000679746	2786387
UP000679763	2786161
UP000679767	2052651
UP000679776	2849726
UP000679777	2786566
UP000679782	1526514
UP000679791	2786124
UP000679792	2786620
UP000679823	2786274
UP000679829	2785995
UP000679844	2786357
UP000679845	2676436
UP000679847	2786382
UP000679851	2786091
UP000679852	2786203
UP000679853	2786790
UP000679859	2786476
UP000679879	2786559
UP000679907	2786013
UP000679914	2786021
UP000679939	2786290
UP000679954	2786844
UP000679957	2786756
UP000679980	2786729
UP000679982	2786810
UP000679998	2786518
UP000679999	2786607
UP000680003	2786019
UP000680004	2789450
UP000680009	2786342
UP000680029	2786257
UP000680031	2786430
UP000680061	2786030
UP000680063	2786060
UP000680064	2059308
UP000680068	2786362
UP000680070	2786286
UP000680079	2786115
UP000680083	1923460
UP000680090	2786285
UP000680092	2786467
UP000680100	2786453
UP000680103	2786593
UP000680107	2786562
UP000680112	2786598
UP000680121	2786378
UP000680136	2786582
UP000680137	2749458
UP000680138	2786517
UP000680139	2786761
UP000680149	2786027
UP000680182	2786226
UP000680189	2786301
UP000680190	2786527
UP000680197	2786819
UP000680198	2786120
UP000680204	2786753
UP000680208	2054615
UP000680216	2786163
UP000680223	2786462
UP000680226	2786705
UP000680231	2553070
UP000680232	2584382
UP000680239	2786685
UP000680262	2786537
UP000680269	2786035
UP000680270	2785983
UP000680277	2786275
UP000680285	2510428
UP000680293	2786100
UP000680303	2786626
UP000680307	2786379
UP000680320	2786506
UP000680346	2786775
UP000680366	2601258
UP000680382	2731270
UP000680384	2786843
UP000680390	2786475
UP000680399	2584392
UP000680417	1977074
UP000680419	2767007
UP000680420	2786543
UP000680425	2786674
UP000680432	2786784
UP000680433	2786053
UP000680434	2786403
UP000680438	2720951
UP000680443	2786644
UP000680444	2786687
UP000680447	2786258
UP000680467	2786334
UP000680477	2786224
UP000680481	2786188
UP000680488	2786405
UP000680490	2596788
UP000680494	2786840
UP000680498	2786764
UP000680501	2786372
UP000680508	1417304
UP000680511	2786730
UP000680521	2786457
UP000680532	2786192
UP000680538	2786822
UP000680549	2847181
UP000680550	2786367
UP000680552	2786776
UP000680568	2786242
UP000680594	2786326
UP000680597	2786794
UP000680617	2785987
UP000680642	2786647
UP000680645	2786523
UP000680651	2786123
UP000680652	2786112
UP000680657	2786010
UP000680660	2786799
UP000680663	2786293
UP000680667	2786201
UP000680672	2786450
UP000680673	2786536
UP000680674	2786602
UP000680682	2786265
UP000680689	2786545
UP000680691	2786786
UP000680695	2786580
UP000680703	2786850
UP000680717	2786234
UP000680721	2584380
UP000680727	2607734
UP000680733	2786044
UP000680753	2786448
UP000680770	2576460
UP000680771	2786649
UP000680772	2786812
UP000680790	2786404
UP000680818	2786591
UP000680841	2718722
UP000680852	2786151
UP000680858	2786083
UP000680864	2786228
UP000680871	2786570
UP000680872	2786502
UP000680881	2786309
UP000680886	2786479
UP000680894	2786648
UP000680897	2786809
UP000680898	2786261
UP000680902	2786312
UP000680903	2786529
UP000680923	2786487
UP000680925	2786815
UP000680930	2786043
UP000680935	2844088
UP000680949	2786454
UP000680955	2786739
UP000680960	2786759
UP000680966	2786766
UP000680985	2786645
UP000681016	2786646
UP000681045	2786599
UP000681055	2786783
UP000681062	2786344
UP000681069	2786458
UP000681076	2786173
UP000681077	2786262
UP000681091	2786237
UP000681111	2786407
UP000681112	2786066
UP000681116	2786158
UP000681128	2786638
UP000681139	2786374
UP000681145	2786490
UP000681151	2786318
UP000681166	2786524
UP000681170	2786073
UP000681171	2786143
UP000681172	2586204
UP000681186	2786155
UP000681197	2786671
UP000681205	2786135
UP000681212	2786760
UP000681229	2786755
UP000681231	2786179
UP000681235	2786754
UP000681248	2786540
UP000681258	2786757
UP000681264	2785998
UP000681281	2786662
UP000681291	2786335
UP000681297	2786174
UP000681300	2786116
UP000681307	2786264
UP000681311	2786005
UP000681330	2786311
UP000681334	2786824
UP000681360	2786721
UP000681373	2786542
UP000681375	2786340
UP000681383	2786758
UP000681388	2786232
UP000681395	2786572
UP000681405	2786677
UP000681431	2786133
UP000681433	2786765
UP000681437	2847811
UP000681440	2786622
UP000681448	2721854
UP000681460	2786413
UP000681464	2786516
UP000681470	2786846
UP000681478	2785993
UP000681488	2786653
UP000681490	2786455
UP000681494	2786381
UP000681496	2582871
UP000681501	1383888
UP000681533	2786631
UP000681556	2786251
UP000681572	2786804
UP000681578	2786437
UP000681583	2586645
UP000681585	2786014
UP000681590	2847825
UP000681598	2786433
UP000681599	2786694
UP000681618	2704630
UP000681623	2786175
UP000681637	2786712
UP000681651	2786480
UP000681666	2786297
UP000681667	3052538
UP000681670	2786263
UP000681695	2847798
UP000681704	2786157
UP000681706	2786441
UP000681710	2786236
UP000681723	2786384
UP000681725	2786549
UP000681751	2720945
UP000681756	2607629
UP000681770	2786111
UP000681772	2086648
UP000681787	2786573
UP000681796	2786818
UP000681802	2786180
UP000681803	2786202
UP000681805	2786792
UP000681812	2786817
UP000681817	2786026
UP000681828	2786556
UP000681845	2786350
UP000681861	2786439
UP000681872	2786184
UP000681883	2582947
UP000681889	2786842
UP000681901	2496633
UP000681907	2786642
UP000681924	2786633
UP000681933	2786252
UP000681936	2786519
UP000681949	2786355
UP000681952	2736692
UP000681953	2786726
UP000681963	2786142
UP000681965	2786838
UP000681966	2786471
UP000681977	2786444
UP000681985	2786209
UP000681986	2582945
UP000681999	2786435
UP000682007	2582944
UP000682009	2786740
UP000682024	2786791
UP000682045	2786065
UP000682048	2785989
UP000682058	2786046
UP000682070	2786339
UP000682098	2786235
UP000682100	2786609
UP000682101	2786744
UP000682103	2829847
UP000682107	2786722
UP000682114	2845764
UP000682124	2786835
UP000682132	2786283
UP000682137	2786849
UP000682154	2786577
UP000682169	2786512
UP000682176	2786693
UP000682197	2786356
UP000682198	2786185
UP000682207	2786093
UP000682215	2170403
UP000682220	2786768
UP000682227	2786499
UP000682244	2786697
UP000682245	2786329
UP000682252	2706523
UP000682268	2786767
UP000682286	2786711
UP000682287	2786082
UP000682291	2786127
UP000682293	2786732
UP000682307	2786628
UP000682320	2786658
UP000682327	2786651
UP000682340	2786708
UP000682348	2786720
UP000682349	2786538
UP000682353	2689367
UP000682356	2786460
UP000682370	2786820
UP000682374	2582942
UP000682376	2786698
UP000682385	2786510
UP000682391	2219036
UP000682393	2786047
UP000682400	2786701
UP000682411	2786247
UP000682417	2786423
UP000682418	2786533
UP000682421	2786738
UP000682422	2786023
UP000682428	2786710
UP000682440	2720949
UP000682442	2786177
UP000682446	2689325
UP000682447	2786782
UP000682455	2786406
UP000682456	2786321
UP000682458	2786343
UP000682472	2786535
UP000682484	2785996
UP000682486	2786440
UP000682498	2786508
UP000682506	2786118
UP000682510	2786197
UP000682519	2786485
UP000682522	2786160
UP000682528	2786134
UP000682530	2720946
UP000682531	2786394
UP000682539	2786324
UP000682544	2786612
UP000682545	2716183
UP000682558	1931096
UP000682585	2786728
UP000682586	2786459
UP000682589	2786315
UP000682592	2786128
UP000682593	2786302
UP000682607	2785986
UP000682609	2786095
UP000682616	2786250
UP000682647	2692016
UP000682653	2786707
UP000682654	2786733
UP000682658	2786402
UP000682681	2786621
UP000682689	2786358
UP000682693	2786686
UP000682702	2586208
UP000682704	2786365
UP000682712	2785999
UP000682717	2786526
UP000682722	2786268
UP000682723	2786000
UP000682725	2786539
UP000682729	2786472
UP000682731	2786314
UP000682738	2746248
UP000682750	2587489
UP000682753	2786125
UP000682757	2786421
UP000682766	2786443
UP000682788	1985706
UP000682790	2786611
UP000682792	2786483
UP000682794	2786445
UP000682801	2786366
UP000682817	2604906
UP000682827	2786259
UP000682846	2786682
UP000682851	2786522
UP000682883	2651942
UP000682886	2496274
UP000682894	2785990
UP000682901	2786211
UP000682914	2786695
UP000682915	2713640
UP000682918	2786069
UP000682941	2785985
UP000682943	2786554
UP000682959	2739880
UP000682963	2786426
UP000682973	2786352
UP000682979	2786643
UP000683004	2786218
UP000683005	2786746
UP000683018	2786679
UP000683019	2786672
UP000683033	2786492
UP000683052	2786107
UP000683057	2604905
UP000683091	2847806
UP000683092	2582936
UP000683095	2755145
UP000683096	2786132
UP000683109	2786207
UP000683115	2786702
UP000683119	2786690
UP000683136	2116492
UP000683137	2786587
UP000683140	2786102
UP000683147	2786449
UP000683168	2786704
UP000683169	2786673
UP000683173	2847847
UP000683179	2563839
UP000683181	2786714
UP000683185	2563838
UP000683199	2786042
UP000683201	2786742
UP000683207	2786751
UP000683209	2678334
UP000683211	2786332
UP000683218	2786136
UP000683221	2786122
UP000683224	2786625
UP000683232	2786391
UP000683240	2786396
UP000683272	2786323
UP000683285	2786779
UP000683295	2721748
UP000683307	2720941
UP000683320	2582937
UP000683336	2786496
UP000683340	2600345
UP000693808	2849096
UP000823609	2812902
UP000825501	2863004
UP000827696	3071239
UP000828182	2723242
UP000828206	2864360
UP000828314	2358214
UP000828372	2866700
UP000828507	2873402
UP000828760	2736513
UP000829831	2806429
UP000829835	864692
UP000829906	2792565
UP000829907	2587487
UP000829936	3071279
UP000829955	2781948
UP000829969	2613795
UP000830044	2598784
UP000830066	2259786
UP000830082	2586033
UP000830083	2490823
UP000830131	2796532
UP000830138	2664558
UP000830145	2604330
UP000830148	3071292
UP000830178	2501220
UP000830249	2716617
UP000830261	2714166
UP000830278	2490824
UP000830287	3071214
UP000830352	2783683
UP000830367	1705352
UP000830379	2796600
UP000830391	2819081
UP000830404	2767230
UP000830412	864694
UP000830425	380436
UP000830431	2792596
UP000830440	2735919
UP000830446	864698
UP000830449	380432
UP000830451	2675849
UP000830452	2792566
UP000830499	2691598
UP000830558	3070922
UP000830573	870588
UP000830604	2813545
UP000830635	2652327
UP000830648	2248769
UP000830652	2805917
UP000830710	2746357
UP000830720	2811341
UP000830740	2848910
UP000830766	3071315
UP000830777	2932673
UP000830786	2776145
UP000830816	2806430
UP000830843	2692088
UP000830844	2720907
UP000830854	2834153
UP000830880	2848909
UP000830911	3070195
UP000830912	2816848
UP000830920	3070194
UP000830924	2746355
UP000831008	2754817
UP000831027	2847804
UP000831069	2675848
UP000831149	2086641
UP000831150	2086642
UP000831175	1736767
UP000831188	1945740
UP000831223	2936516
UP000831235	2546225
UP000831240	2546224
UP000831251	3071215
UP000831277	1708488
UP000831283	1945741
UP000831293	2805380
UP000831295	2776808
UP000831309	33761
UP000831340	2766563
UP000831426	2810811
UP000831541	1497434
UP000831556	2501221
UP000831557	2501222
UP000831569	2813287
UP000831570	2684266
UP000831573	2772344
UP000831586	2840185
UP000831686	2755404
UP000831798	2599953
UP000831802	2599954
UP000831803	2571313
UP000831805	2766565
UP000831821	2562808
UP000831829	2746375
UP000831860	2501216
UP000831868	2714167
UP000831882	2788946
UP000831884	2714165
UP000831892	2847807
UP000831989	2501219
UP000832038	2714164
UP000832086	2108357
UP000838064	2899278
UP000887840	1922855
UP000887860	2501274
UP000887900	2609059
UP000888020	2485920
UP000888120	2716551
UP000888220	2809748
UP001055065	1954184
UP001055095	2594110
UP001055346	2800906
UP001055653	2950784
UP001055767	2950785
UP001055837	2950757
UP001056038	2950776
UP001056128	2912290
UP001058435	2961839
UP001058844	2905457
UP001058958	2905507
UP001059122	2905513
UP001059488	2905511
UP001059559	2905510
UP001059582	2905462
UP001059650	2905461
UP001059767	2905460
UP001059798	2905509
UP001143705	173566
UP001144437	2604840
UP001147787	10295
UP001148675	2762721
UP001149851	2202559
UP001151045	759755
UP001156782	2894929
UP001156807	3070921
UP001156811	2810810
UP001156816	2811963
UP001156838	2600347
UP001156840	2905464
UP001156851	2795181
UP001156874	2609058
UP001156885	2599343
UP001156888	2984167
UP001156889	35309
UP001156908	2769516
UP001156910	35308
UP001156943	611709
UP001156944	2984168
UP001156965	611708
UP001157219	2886224
UP001157331	2886401
UP001157346	2903266
UP001157366	2905564
UP001157367	2905620
UP001157383	2886406
UP001157402	3070927
UP001157403	2886400
UP001157404	2886398
UP001157405	2886397
UP001157406	3070917
UP001157407	2905565
UP001157408	2905569
UP001157426	2886402
UP001157432	2838395
UP001158194	2544873
UP001158214	2936613
UP001161317	2056548
UP001161354	2056540
UP001161493	2973797
UP001161545	2793737
UP001161587	2793743
UP001161589	2793742
UP001161595	2793733
UP001161604	3070916
UP001161625	3070198
UP001161628	2793721
UP001161633	2793739
UP001161647	2793738
UP001161651	2793723
UP001161655	2793722
UP001161664	2793719
UP001162009	3071238
UP001162010	2741642
UP001162011	2791164
UP001162015	2764701
UP001162018	2767265
UP001162020	2801326
UP001162021	2755482
UP001162024	1329409
UP001162028	2714177
UP001162073	2878269
UP001162094	2838076
UP001162096	2840017
UP001162107	2793799
UP001162119	2771212
UP001162126	2838077
UP001162129	2777710
UP001162224	2682467
UP001162227	2972693
UP001162228	2683823
UP001162383	2219873
UP001163384	2981551
UP001163956	2996118
UP001164515	1301246
UP001164574	2984972
UP001164611	3016016
UP001164933	1739631
UP001164955	39788
UP001165520	3004221
UP001177334	3017835
UP001177600	3017836
UP001177798	3017834
UP001177866	3017831
UP001178120	3038273
UP001178865	743034
UP001178880	632121
UP001178884	632118
UP001179835	2817034
UP001179965	1501085
UP001179971	359302
UP001180129	1504801
UP001180132	2817570
UP001180372	2687247
UP001180379	1481460
UP001180419	2687250
UP001180422	2687251
UP001180425	2687248
UP001180426	2687249
UP001181448	2720399
UP001181687	2800953
UP001181741	2715794
UP001181855	2580113
UP001181862	2580111
UP001181916	2580110
UP001181967	936004
UP001182092	2992856
UP001182220	3056113
UP001182272	2842199
UP001182657	3017830
UP001182667	3018030
UP001182718	3016272
UP001183211	2929009
UP001183692	2905262
UP001183726	2905261
UP001183955	2905259
UP001184042	2905251
UP001184077	335396
UP001184093	2905249
UP001184111	2905247
UP001184122	2905248
UP001184329	2905245
UP001184333	2905394
UP001184336	2905392
UP001184345	2905390
UP001184370	2905393
UP001184387	2905391
UP001184424	2905396
UP001184525	2905444
UP001184581	2905442
UP001184692	2905255
UP001184707	2905254
UP001184770	2905252
UP001184959	2713609
UP001185127	3035804
UP001185164	3019006
UP001185290	269276
UP001185300	2692409
UP001185320	2692403
UP001185415	2905241
UP001213723	3018531
UP001216733	3018530
UP001222071	3032379
UP001222844	2518597
UP001222948	2034161
UP001223040	2292652
UP001223064	2682574
UP001223074	2771213
UP001223088	2585050
UP001223120	2777538
UP001223200	2304522
UP001223217	2501217
UP001223230	2738901
UP001223271	2737098
UP001223277	2565717
UP001223322	2576477
UP001223324	2783998
UP001223340	2501276
UP001223362	2771211
UP001223473	2761232
UP001223477	2230903
UP001223528	2743139
UP001223568	2743152
UP001223603	2594107
UP001223656	2562551
UP001223658	2751163
UP001223705	2761329
UP001223708	2676272
UP001223801	2563841
UP001223814	2711208
UP001223942	2563852
UP001223957	2703654
UP001223969	2706911
UP001223992	2563854
UP001224219	2743176
UP001224227	2605443
UP001224305	2604329
UP001224402	2607740
UP001224429	2761328
UP001224527	2586433
UP001224561	2653665
UP001224606	2586179
UP001224614	2501278
UP001224625	2761310
UP001224772	2714168
UP001224858	2743122
UP001225095	2518641
UP001225270	2743185
UP001225366	2738913
UP001225376	2593962
UP001225528	2743116
UP001225581	2777088
UP001226060	2761235
UP001226206	2761276
UP001226237	2585054
UP001226325	2743154
UP001226334	2735226
UP001226339	2576451
UP001226340	2761230
UP001226356	33759
UP001226368	2565718
UP001226391	2760893
UP001226576	2725580
UP001226609	2586205
UP001226795	2585058
UP001226799	2739382
UP001226807	1170421
UP001226855	2706909
UP001226930	2488589
UP001227030	2584387
UP001227056	2743115
UP001227194	2585059
UP001227249	2778969
UP001227457	2716739
UP001227521	2714173
UP001227539	2585037
UP001227605	2777090
UP001227624	2501055
UP001227643	2761251
UP001227650	2723963
UP001227681	2761266
UP001227750	2761326
UP001227782	2585072
UP001227848	2729340
UP001227889	2586176
UP001227936	2735212
UP001227958	2779400
UP001228105	2547302
UP001228137	2743095
UP001228141	2744033
UP001228155	2593977
UP001228242	2743097
UP001228277	2585038
UP001228304	2761264
UP001228334	1862312
UP001228478	2761343
UP001228546	2760851
UP001228626	2806893
UP001228629	2605950
UP001228768	2059795
UP001228834	2447825
UP001228899	2593969
UP001228988	2709776
UP001228989	2585040
UP001229028	2080260
UP001229060	2547375
UP001229090	2743123
UP001229111	2743124
UP001229163	2720901
UP001229280	2488578
UP001229295	2761292
UP001229332	2675455
UP001229604	2563842
UP001229635	2584402
UP001229687	2743129
UP001229706	2586174
UP001229759	2771455
UP001229771	2761321
